date,district,rain_mm,tmax_c,tmin_c,sunrise,sunset,sunrise_local,sunset_local,tavg_c
2026-05-25,Ajmer,0.0,38.3,28.7,2026-05-25T05:40,2026-05-25T19:16,05:40 AM,07:16 PM,33.5
2026-05-26,Ajmer,0.0,39.8,29.0,2026-05-26T05:40,2026-05-26T19:16,05:40 AM,07:16 PM,34.4
2026-05-25,Alwar,0.0,42.8,31.7,2026-05-25T05:30,2026-05-25T19:10,05:30 AM,07:10 PM,37.25
2026-05-26,Alwar,0.0,42.4,31.4,2026-05-26T05:30,2026-05-26T19:11,05:30 AM,07:11 PM,36.9
2026-05-25,Banswara,0.0,39.9,28.8,2026-05-25T05:46,2026-05-25T19:11,05:46 AM,07:11 PM,34.35
2026-05-26,Banswara,0.0,39.5,28.2,2026-05-26T05:46,2026-05-26T19:12,05:46 AM,07:12 PM,33.85
2026-05-25,Barmer,0.0,40.6,26.4,2026-05-25T05:54,2026-05-25T19:28,05:54 AM,07:28 PM,33.5
2026-05-26,Barmer,0.0,41.8,26.6,2026-05-26T05:54,2026-05-26T19:28,05:54 AM,07:28 PM,34.2
2026-05-25,Bhilwara,0.0,42.2,28.5,2026-05-25T05:42,2026-05-25T19:14,05:42 AM,07:14 PM,35.35
2026-05-26,Bhilwara,0.0,41.3,29.2,2026-05-26T05:42,2026-05-26T19:14,05:42 AM,07:14 PM,35.25
2026-05-25,Bikaner,0.0,43.2,32.2,2026-05-25T05:42,2026-05-25T19:24,05:42 AM,07:24 PM,37.7
2026-05-26,Bikaner,0.0,44.2,31.9,2026-05-26T05:42,2026-05-26T19:25,05:42 AM,07:25 PM,38.05
2026-05-25,Bundi,0.0,42.8,30.8,2026-05-25T05:38,2026-05-25T19:10,05:38 AM,07:10 PM,36.8
2026-05-26,Bundi,0.0,43.0,31.8,2026-05-26T05:37,2026-05-26T19:10,05:37 AM,07:10 PM,37.4
2026-05-25,Chittaurgarh,0.0,41.0,28.7,2026-05-25T05:43,2026-05-25T19:13,05:43 AM,07:13 PM,34.85
2026-05-26,Chittaurgarh,0.0,40.3,28.2,2026-05-26T05:43,2026-05-26T19:13,05:43 AM,07:13 PM,34.25
2026-05-25,Churu,0.0,42.4,32.3,2026-05-25T05:35,2026-05-25T19:18,05:35 AM,07:18 PM,37.349999999999994
2026-05-26,Churu,0.0,42.8,27.8,2026-05-26T05:34,2026-05-26T19:19,05:34 AM,07:19 PM,35.3
2026-05-25,Dhaulpur,0.0,43.2,32.3,2026-05-25T05:26,2026-05-25T19:03,05:26 AM,07:03 PM,37.75
2026-05-26,Dhaulpur,0.0,43.7,32.8,2026-05-26T05:26,2026-05-26T19:04,05:26 AM,07:04 PM,38.25
2026-05-25,Ganganagar,0.0,42.2,29.2,2026-05-25T05:36,2026-05-25T19:26,05:36 AM,07:26 PM,35.7
2026-05-26,Ganganagar,0.0,43.2,29.7,2026-05-26T05:35,2026-05-26T19:27,05:35 AM,07:27 PM,36.45
2026-05-25,Hanumangarh,0.0,42.2,28.4,2026-05-25T05:35,2026-05-25T19:23,05:35 AM,07:23 PM,35.3
2026-05-26,Hanumangarh,0.0,42.7,28.6,2026-05-26T05:34,2026-05-26T19:24,05:34 AM,07:24 PM,35.650000000000006
2026-05-25,Jaipur,0.0,42.0,30.9,2026-05-25T05:34,2026-05-25T19:12,05:34 AM,07:12 PM,36.45
2026-05-26,Jaipur,0.0,42.1,31.6,2026-05-26T05:34,2026-05-26T19:12,05:34 AM,07:12 PM,36.85
2026-05-25,Jaisalmer,0.0,42.3,27.1,2026-05-25T05:54,2026-05-25T19:32,05:54 AM,07:32 PM,34.7
2026-05-26,Jaisalmer,0.0,43.1,28.0,2026-05-26T05:53,2026-05-26T19:32,05:53 AM,07:32 PM,35.55
2026-05-25,Jhalawar,0.0,43.0,31.5,2026-05-25T05:38,2026-05-25T19:06,05:38 AM,07:06 PM,37.25
2026-05-26,Jhalawar,0.0,42.8,30.6,2026-05-26T05:37,2026-05-26T19:07,05:37 AM,07:07 PM,36.7
2026-05-25,Jodhpur,0.0,39.3,28.7,2026-05-25T05:47,2026-05-25T19:22,05:47 AM,07:22 PM,34.0
2026-05-26,Jodhpur,0.0,41.2,29.7,2026-05-26T05:46,2026-05-26T19:23,05:46 AM,07:23 PM,35.45
2026-05-25,Kota,0.0,43.9,32.3,2026-05-25T05:37,2026-05-25T19:08,05:37 AM,07:08 PM,38.099999999999994
2026-05-26,Kota,0.0,43.9,32.3,2026-05-26T05:37,2026-05-26T19:09,05:37 AM,07:09 PM,38.099999999999994
2026-05-25,Nagaur,0.0,41.1,30.1,2026-05-25T05:42,2026-05-25T19:21,05:42 AM,07:21 PM,35.6
2026-05-26,Nagaur,0.0,42.2,30.7,2026-05-26T05:42,2026-05-26T19:21,05:42 AM,07:21 PM,36.45
2026-05-25,Pali,0.0,40.2,29.0,2026-05-25T05:46,2026-05-25T19:20,05:46 AM,07:20 PM,34.6
