date,district,rain_mm,tmax_c,tmin_c,sunrise,sunset,sunrise_local,sunset_local,tavg_c
2026-09-25,Ajmer,0.0,33.3,23.8,2026-09-25T06:21,2026-09-25T18:24,06:21 AM,06:24 PM,28.549999999999997
2026-09-26,Ajmer,0.3,33.8,21.9,2026-09-26T06:21,2026-09-26T18:23,06:21 AM,06:23 PM,27.849999999999998
2026-09-25,Alwar,0.5,30.9,22.9,2026-09-25T06:13,2026-09-25T18:17,06:13 AM,06:17 PM,26.9
2026-09-26,Alwar,0.0,31.8,22.4,2026-09-26T06:13,2026-09-26T18:15,06:13 AM,06:15 PM,27.1
2026-09-25,Banswara,0.2,32.7,25.1,2026-09-25T06:21,2026-09-25T18:25,06:21 AM,06:25 PM,28.900000000000002
2026-09-26,Banswara,0.0,30.1,24.0,2026-09-26T06:22,2026-09-26T18:24,06:22 AM,06:24 PM,27.05
2026-09-25,Barmer,0.0,38.8,25.6,2026-09-25T06:34,2026-09-25T18:38,06:34 AM,06:38 PM,32.2
2026-09-26,Barmer,0.0,34.9,23.5,2026-09-26T06:34,2026-09-26T18:36,06:34 AM,06:36 PM,29.2
2026-09-25,Bhilwara,0.1,33.6,23.9,2026-09-25T06:21,2026-09-25T18:25,06:21 AM,06:25 PM,28.75
2026-09-26,Bhilwara,0.0,34.4,22.5,2026-09-26T06:21,2026-09-26T18:23,06:21 AM,06:23 PM,28.45
2026-09-25,Bikaner,0.0,38.7,27.8,2026-09-25T06:26,2026-09-25T18:30,06:26 AM,06:30 PM,33.25
2026-09-26,Bikaner,0.3,38.5,26.3,2026-09-26T06:26,2026-09-26T18:28,06:26 AM,06:28 PM,32.4
2026-09-25,Bundi,0.0,32.0,23.3,2026-09-25T06:17,2026-09-25T18:20,06:17 AM,06:20 PM,27.65
2026-09-26,Bundi,0.3,32.4,21.9,2026-09-26T06:17,2026-09-26T18:19,06:17 AM,06:19 PM,27.15
2026-09-25,Chittaurgarh,0.0,32.9,23.0,2026-09-25T06:21,2026-09-25T18:25,06:21 AM,06:25 PM,27.95
2026-09-26,Chittaurgarh,0.0,33.7,22.2,2026-09-26T06:21,2026-09-26T18:24,06:21 AM,06:24 PM,27.950000000000003
2026-09-25,Churu,0.0,34.7,25.6,2026-09-25T06:19,2026-09-25T18:23,06:19 AM,06:23 PM,30.150000000000002
2026-09-26,Churu,0.0,34.9,22.5,2026-09-26T06:20,2026-09-26T18:22,06:20 AM,06:22 PM,28.7
2026-09-25,Dhaulpur,6.2,28.5,22.6,2026-09-25T06:08,2026-09-25T18:11,06:08 AM,06:11 PM,25.55
2026-09-26,Dhaulpur,12.0,26.9,22.6,2026-09-26T06:08,2026-09-26T18:10,06:08 AM,06:10 PM,24.75
2026-09-25,Ganganagar,0.1,35.3,26.5,2026-09-25T06:24,2026-09-25T18:27,06:24 AM,06:27 PM,30.9
2026-09-26,Ganganagar,0.0,34.9,24.5,2026-09-26T06:24,2026-09-26T18:26,06:24 AM,06:26 PM,29.7
2026-09-25,Hanumangarh,0.0,34.1,26.2,2026-09-25T06:22,2026-09-25T18:25,06:22 AM,06:25 PM,30.15
2026-09-26,Hanumangarh,0.0,33.5,23.9,2026-09-26T06:22,2026-09-26T18:24,06:22 AM,06:24 PM,28.7
2026-09-25,Jaipur,0.0,32.6,23.4,2026-09-25T06:16,2026-09-25T18:20,06:16 AM,06:20 PM,28.0
2026-09-26,Jaipur,0.0,33.7,22.3,2026-09-26T06:16,2026-09-26T18:18,06:16 AM,06:18 PM,28.0
2026-09-25,Jaisalmer,0.0,40.2,25.6,2026-09-25T06:35,2026-09-25T18:39,06:35 AM,06:39 PM,32.900000000000006
2026-09-26,Jaisalmer,0.0,36.4,24.5,2026-09-26T06:36,2026-09-26T18:38,06:36 AM,06:38 PM,30.45
2026-09-25,Jhalawar,0.0,31.3,22.8,2026-09-25T06:15,2026-09-25T18:19,06:15 AM,06:19 PM,27.05
2026-09-26,Jhalawar,13.4,31.7,22.2,2026-09-26T06:15,2026-09-26T18:17,06:15 AM,06:17 PM,26.95
2026-09-25,Jodhpur,0.0,40.0,27.8,2026-09-25T06:27,2026-09-25T18:31,06:27 AM,06:31 PM,33.9
2026-09-26,Jodhpur,0.0,37.0,27.0,2026-09-26T06:28,2026-09-26T18:30,06:28 AM,06:30 PM,32.0
2026-09-25,Kota,0.0,31.5,23.2,2026-09-25T06:16,2026-09-25T18:19,06:16 AM,06:19 PM,27.35
2026-09-26,Kota,2.6,31.9,22.1,2026-09-26T06:16,2026-09-26T18:18,06:16 AM,06:18 PM,27.0
2026-09-25,Nagaur,0.0,36.6,26.8,2026-09-25T06:24,2026-09-25T18:28,06:24 AM,06:28 PM,31.700000000000003
2026-09-26,Nagaur,0.0,36.7,24.9,2026-09-26T06:25,2026-09-26T18:27,06:25 AM,06:27 PM,30.8
2026-09-25,Pali,0.0,38.3,26.5,2026-09-25T06:26,2026-09-25T18:30,06:26 AM,06:30 PM,32.4
2026-09-26,Pali,0.0,36.4,27.0,2026-09-26T06:26,2026-09-26T18:29,06:26 AM,06:29 PM,31.7
2026-09-25,Sawai Madhopur,0.0,31.6,23.3,2026-09-25T06:14,2026-09-25T18:18,06:14 AM,06:18 PM,27.450000000000003
2026-09-26,Sawai Madhopur,0.3,32.9,22.7,2026-09-26T06:14,2026-09-26T18:17,06:14 AM,06:17 PM,27.799999999999997
2026-09-25,Sikar,0.0,34.1,23.9,2026-09-25T06:19,2026-09-25T18:22,06:19 AM,06:22 PM,29.0
2026-09-26,Sikar,0.0,33.5,21.2,2026-09-26T06:19,2026-09-26T18:21,06:19 AM,06:21 PM,27.35
2026-09-25,Sirohi,0.0,37.0,25.9,2026-09-25T06:28,2026-09-25T18:32,06:28 AM,06:32 PM,31.45
2026-09-26,Sirohi,0.0,33.8,25.1,2026-09-26T06:28,2026-09-26T18:30,06:28 AM,06:30 PM,29.45
2026-09-25,Udaipur,0.0,33.3,23.8,2026-09-25T06:25,2026-09-25T18:29,06:25 AM,06:29 PM,28.549999999999997
2026-09-26,Udaipur,0.0,30.6,21.7,2026-09-26T06:25,2026-09-26T18:27,06:25 AM,06:27 PM,26.15
