date,district,rain_mm,tmax_c,tmin_c,sunrise,sunset,sunrise_local,sunset_local,tavg_c
2026-05-17,Ajmer,0.0,40.2,29.2,2026-05-17T05:43,2026-05-17T19:12,05:43 AM,07:12 PM,34.7
2026-05-18,Ajmer,0.0,40.0,29.5,2026-05-18T05:43,2026-05-18T19:12,05:43 AM,07:12 PM,34.75
2026-05-17,Alwar,0.0,40.5,25.9,2026-05-17T05:33,2026-05-17T19:06,05:33 AM,07:06 PM,33.2
2026-05-18,Alwar,0.0,41.9,28.6,2026-05-18T05:33,2026-05-18T19:06,05:33 AM,07:06 PM,35.25
2026-05-17,Banswara,0.0,41.8,28.4,2026-05-17T05:49,2026-05-17T19:07,05:49 AM,07:07 PM,35.099999999999994
2026-05-18,Banswara,0.0,42.6,29.5,2026-05-18T05:49,2026-05-18T19:08,05:49 AM,07:08 PM,36.05
2026-05-17,Barmer,0.0,42.7,29.5,2026-05-17T05:57,2026-05-17T19:23,05:57 AM,07:23 PM,36.1
2026-05-18,Barmer,0.0,41.8,28.7,2026-05-18T05:57,2026-05-18T19:24,05:57 AM,07:24 PM,35.25
2026-05-17,Bhilwara,0.0,40.8,29.4,2026-05-17T05:45,2026-05-17T19:10,05:45 AM,07:10 PM,35.099999999999994
2026-05-18,Bhilwara,0.0,41.8,31.0,2026-05-18T05:45,2026-05-18T19:10,05:45 AM,07:10 PM,36.4
2026-05-17,Bikaner,0.0,43.0,29.3,2026-05-17T05:45,2026-05-17T19:20,05:45 AM,07:20 PM,36.15
2026-05-18,Bikaner,0.0,43.5,31.7,2026-05-18T05:45,2026-05-18T19:20,05:45 AM,07:20 PM,37.6
2026-05-17,Bundi,0.0,42.2,27.9,2026-05-17T05:41,2026-05-17T19:06,05:41 AM,07:06 PM,35.05
2026-05-18,Bundi,0.0,43.6,30.0,2026-05-18T05:40,2026-05-18T19:06,05:40 AM,07:06 PM,36.8
2026-05-17,Chittaurgarh,0.0,40.3,27.9,2026-05-17T05:46,2026-05-17T19:09,05:46 AM,07:09 PM,34.099999999999994
2026-05-18,Chittaurgarh,0.0,41.4,28.5,2026-05-18T05:45,2026-05-18T19:10,05:45 AM,07:10 PM,34.95
2026-05-17,Churu,0.0,41.3,26.0,2026-05-17T05:38,2026-05-17T19:14,05:38 AM,07:14 PM,33.65
2026-05-18,Churu,0.0,43.0,27.1,2026-05-18T05:38,2026-05-18T19:14,05:38 AM,07:14 PM,35.05
2026-05-17,Dhaulpur,0.0,41.4,27.4,2026-05-17T05:30,2026-05-17T18:59,05:30 AM,06:59 PM,34.4
2026-05-18,Dhaulpur,0.0,42.8,28.9,2026-05-18T05:29,2026-05-18T19:00,05:29 AM,07:00 PM,35.849999999999994
2026-05-17,Ganganagar,0.0,41.5,27.6,2026-05-17T05:40,2026-05-17T19:21,05:40 AM,07:21 PM,34.55
2026-05-18,Ganganagar,0.0,44.1,28.0,2026-05-18T05:39,2026-05-18T19:22,05:39 AM,07:22 PM,36.05
2026-05-17,Hanumangarh,0.0,41.5,28.3,2026-05-17T05:38,2026-05-17T19:19,05:38 AM,07:19 PM,34.9
2026-05-18,Hanumangarh,0.0,43.7,28.3,2026-05-18T05:38,2026-05-18T19:19,05:38 AM,07:19 PM,36.0
2026-05-17,Jaipur,0.0,41.5,28.8,2026-05-17T05:38,2026-05-17T19:08,05:38 AM,07:08 PM,35.15
2026-05-18,Jaipur,0.0,42.2,31.0,2026-05-18T05:37,2026-05-18T19:08,05:37 AM,07:08 PM,36.6
2026-05-17,Jaisalmer,0.0,42.3,29.7,2026-05-17T05:57,2026-05-17T19:27,05:57 AM,07:27 PM,36.0
2026-05-18,Jaisalmer,0.0,41.0,28.2,2026-05-18T05:57,2026-05-18T19:28,05:57 AM,07:28 PM,34.6
2026-05-17,Jhalawar,0.0,42.2,29.9,2026-05-17T05:40,2026-05-17T19:02,05:40 AM,07:02 PM,36.05
2026-05-18,Jhalawar,0.0,43.7,29.7,2026-05-18T05:40,2026-05-18T19:03,05:40 AM,07:03 PM,36.7
2026-05-17,Jodhpur,0.0,42.4,31.1,2026-05-17T05:50,2026-05-17T19:18,05:50 AM,07:18 PM,36.75
2026-05-18,Jodhpur,0.0,42.2,30.3,2026-05-18T05:49,2026-05-18T19:18,05:49 AM,07:18 PM,36.25
2026-05-17,Kota,0.0,43.1,30.8,2026-05-17T05:40,2026-05-17T19:04,05:40 AM,07:04 PM,36.95
2026-05-18,Kota,0.0,44.2,31.8,2026-05-18T05:40,2026-05-18T19:05,05:40 AM,07:05 PM,38.0
2026-05-17,Nagaur,0.0,41.8,28.1,2026-05-17T05:45,2026-05-17T19:16,05:45 AM,07:16 PM,34.95
2026-05-18,Nagaur,0.0,42.3,30.2,2026-05-18T05:45,2026-05-18T19:17,05:45 AM,07:17 PM,36.25
2026-05-17,Pali,0.0,42.4,30.0,2026-05-17T05:50,2026-05-17T19:16,05:50 AM,07:16 PM,36.2
2026-05-18,Pali,0.0,42.0,30.0,2026-05-18T05:49,2026-05-18T19:16,05:49 AM,07:16 PM,36.0
2026-05-17,Sawai Madhopur,0.0,41.7,29.2,2026-05-17T05:37,2026-05-17T19:04,05:37 AM,07:04 PM,35.45
2026-05-18,Sawai Madhopur,0.0,43.0,29.6,2026-05-18T05:37,2026-05-18T19:05,05:37 AM,07:05 PM,36.3
2026-05-17,Sikar,0.0,40.2,26.6,2026-05-17T05:39,2026-05-17T19:12,05:39 AM,07:12 PM,33.400000000000006
2026-05-18,Sikar,0.0,41.3,28.9,2026-05-18T05:38,2026-05-18T19:12,05:38 AM,07:12 PM,35.099999999999994
2026-05-17,Sirohi,0.0,41.0,29.9,2026-05-17T05:53,2026-05-17T19:16,05:53 AM,07:16 PM,35.45
2026-05-18,Sirohi,0.0,41.0,29.5,2026-05-18T05:52,2026-05-18T19:16,05:52 AM,07:16 PM,35.25
2026-05-17,Udaipur,0.0,38.9,28.2,2026-05-17T05:50,2026-05-17T19:12,05:50 AM,07:12 PM,33.55
2026-05-18,Udaipur,0.0,39.2,28.5,2026-05-18T05:50,2026-05-18T19:13,05:50 AM,07:13 PM,33.85
