date,district,rain_mm,tmax_c,tmin_c,sunrise,sunset,sunrise_local,sunset_local,tavg_c
2026-05-19,Ajmer,0.0,39.6,28.8,2026-05-19T05:42,2026-05-19T19:13,05:42 AM,07:13 PM,34.2
2026-05-20,Ajmer,0.0,37.8,28.2,2026-05-20T05:42,2026-05-20T19:13,05:42 AM,07:13 PM,33.0
2026-05-19,Alwar,0.0,42.0,29.8,2026-05-19T05:32,2026-05-19T19:07,05:32 AM,07:07 PM,35.9
2026-05-20,Alwar,0.0,41.1,28.6,2026-05-20T05:32,2026-05-20T19:07,05:32 AM,07:07 PM,34.85
2026-05-19,Banswara,0.0,40.8,29.1,2026-05-19T05:48,2026-05-19T19:08,05:48 AM,07:08 PM,34.95
2026-05-20,Banswara,0.0,40.2,27.2,2026-05-20T05:48,2026-05-20T19:09,05:48 AM,07:09 PM,33.7
2026-05-19,Barmer,0.0,41.4,25.5,2026-05-19T05:56,2026-05-19T19:25,05:56 AM,07:25 PM,33.45
2026-05-20,Barmer,0.0,41.8,27.0,2026-05-20T05:56,2026-05-20T19:25,05:56 AM,07:25 PM,34.4
2026-05-19,Bhilwara,0.0,41.0,29.5,2026-05-19T05:44,2026-05-19T19:11,05:44 AM,07:11 PM,35.25
2026-05-20,Bhilwara,0.0,39.5,28.7,2026-05-20T05:44,2026-05-20T19:11,05:44 AM,07:11 PM,34.1
2026-05-19,Bikaner,0.0,42.0,29.4,2026-05-19T05:44,2026-05-19T19:21,05:44 AM,07:21 PM,35.7
2026-05-20,Bikaner,0.0,42.3,31.0,2026-05-20T05:44,2026-05-20T19:21,05:44 AM,07:21 PM,36.65
2026-05-19,Bundi,0.0,42.9,30.5,2026-05-19T05:40,2026-05-19T19:07,05:40 AM,07:07 PM,36.7
2026-05-20,Bundi,0.0,41.3,29.1,2026-05-20T05:40,2026-05-20T19:07,05:40 AM,07:07 PM,35.2
2026-05-19,Chittaurgarh,0.0,40.7,27.6,2026-05-19T05:45,2026-05-19T19:10,05:45 AM,07:10 PM,34.150000000000006
2026-05-20,Chittaurgarh,0.0,39.7,28.0,2026-05-20T05:45,2026-05-20T19:11,05:45 AM,07:11 PM,33.85
2026-05-19,Churu,0.0,42.8,28.9,2026-05-19T05:37,2026-05-19T19:15,05:37 AM,07:15 PM,35.849999999999994
2026-05-20,Churu,0.0,42.1,28.6,2026-05-20T05:37,2026-05-20T19:15,05:37 AM,07:15 PM,35.35
2026-05-19,Dhaulpur,0.0,44.1,30.4,2026-05-19T05:29,2026-05-19T19:00,05:29 AM,07:00 PM,37.25
2026-05-20,Dhaulpur,0.0,42.5,29.9,2026-05-20T05:28,2026-05-20T19:01,05:28 AM,07:01 PM,36.2
2026-05-19,Ganganagar,0.0,41.9,29.1,2026-05-19T05:39,2026-05-19T19:23,05:39 AM,07:23 PM,35.5
2026-05-20,Ganganagar,0.0,43.0,27.7,2026-05-20T05:38,2026-05-20T19:23,05:38 AM,07:23 PM,35.35
2026-05-19,Hanumangarh,0.0,42.3,29.2,2026-05-19T05:37,2026-05-19T19:20,05:37 AM,07:20 PM,35.75
2026-05-20,Hanumangarh,0.0,42.6,28.4,2026-05-20T05:37,2026-05-20T19:20,05:37 AM,07:20 PM,35.5
2026-05-19,Jaipur,0.0,42.7,31.6,2026-05-19T05:37,2026-05-19T19:09,05:37 AM,07:09 PM,37.150000000000006
2026-05-20,Jaipur,0.0,40.3,30.9,2026-05-20T05:36,2026-05-20T19:09,05:36 AM,07:09 PM,35.599999999999994
2026-05-19,Jaisalmer,0.0,41.0,25.9,2026-05-19T05:56,2026-05-19T19:28,05:56 AM,07:28 PM,33.45
2026-05-20,Jaisalmer,0.0,41.7,27.8,2026-05-20T05:56,2026-05-20T19:29,05:56 AM,07:29 PM,34.75
2026-05-19,Jhalawar,0.0,44.0,31.1,2026-05-19T05:40,2026-05-19T19:03,05:40 AM,07:03 PM,37.55
2026-05-20,Jhalawar,0.0,41.8,30.2,2026-05-20T05:39,2026-05-20T19:04,05:39 AM,07:04 PM,36.0
2026-05-19,Jodhpur,0.0,40.8,29.1,2026-05-19T05:49,2026-05-19T19:19,05:49 AM,07:19 PM,34.95
2026-05-20,Jodhpur,0.0,40.0,30.0,2026-05-20T05:49,2026-05-20T19:19,05:49 AM,07:19 PM,35.0
2026-05-19,Kota,0.0,44.2,32.3,2026-05-19T05:39,2026-05-19T19:05,05:39 AM,07:05 PM,38.25
2026-05-20,Kota,0.0,42.6,31.6,2026-05-20T05:39,2026-05-20T19:06,05:39 AM,07:06 PM,37.1
2026-05-19,Nagaur,0.0,41.0,28.8,2026-05-19T05:44,2026-05-19T19:18,05:44 AM,07:18 PM,34.9
2026-05-20,Nagaur,0.0,40.3,30.0,2026-05-20T05:44,2026-05-20T19:18,05:44 AM,07:18 PM,35.15
2026-05-19,Pali,0.0,40.8,29.1,2026-05-19T05:49,2026-05-19T19:17,05:49 AM,07:17 PM,34.95
2026-05-20,Pali,0.0,40.2,29.9,2026-05-20T05:48,2026-05-20T19:17,05:48 AM,07:17 PM,35.05
2026-05-19,Sawai Madhopur,0.0,43.2,30.3,2026-05-19T05:36,2026-05-19T19:05,05:36 AM,07:05 PM,36.75
2026-05-20,Sawai Madhopur,0.0,41.2,29.4,2026-05-20T05:36,2026-05-20T19:06,05:36 AM,07:06 PM,35.3
2026-05-19,Sikar,0.0,41.3,29.3,2026-05-19T05:38,2026-05-19T19:13,05:38 AM,07:13 PM,35.3
2026-05-20,Sikar,0.0,40.0,28.5,2026-05-20T05:37,2026-05-20T19:13,05:37 AM,07:13 PM,34.25
2026-05-19,Sirohi,0.0,40.0,28.1,2026-05-19T05:52,2026-05-19T19:17,05:52 AM,07:17 PM,34.05
2026-05-20,Sirohi,0.0,39.8,28.4,2026-05-20T05:52,2026-05-20T19:17,05:52 AM,07:17 PM,34.099999999999994
2026-05-19,Udaipur,0.0,38.2,27.3,2026-05-19T05:50,2026-05-19T19:13,05:50 AM,07:13 PM,32.75
2026-05-20,Udaipur,0.0,37.1,25.5,2026-05-20T05:49,2026-05-20T19:14,05:49 AM,07:14 PM,31.3
